================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
328      4.2446       -0.7519      3.9413       8.1449       -4.2059      1.6979       0.3311    
329      -0.7245      -0.3810      -0.4851      14.8435      -4.1648      -5.2467      0.4181    
330      -1.0799      3.6108       -4.9812      -0.1558      0.5534       -6.4122      0.2690    
331      -4.5311      -1.4707      4.0240       -2.2589      -3.4802      5.6178       0.6615    
332      -18.3712     1.9536       -10.5041     -11.1010     6.7711       1.7696       0.9915    
333      -2.8417      2.9402       -0.2200      -0.1615      9.1798       11.1799      0.7402    
334      -0.6727      -1.8548      -1.3362      -3.7453      -19.7757     -7.6775      0.2456    
335      -0.2149      -0.2352      -2.9424      -4.1560      -6.0213      -15.7516     0.1937    
336      -7.3854      -6.2946      1.0103       4.5990       5.0882       -0.9401      0.5873    
337      0.8173       0.0713       1.1219       0.7430       -4.0700      9.6247       0.5790    
338      -0.0406      -0.8767      -0.3295      5.9937       -2.4990      -10.7767     0.6488    
339      -0.2403      -1.8241      0.4347       -6.3030      -12.7868     4.5548       0.5778    
340      -2.0582      4.4350       0.9690       -0.6013      8.9038       -0.0905      0.5703    
341      1.0364       -0.3111      0.3709       -10.0311     8.7442       3.7969       0.6729    
342      -1.7284      1.2686       -1.8435      -18.9477     9.4612       -12.4995     0.5313    
343      -4.7530      -4.0636      0.4394       -9.5399      -8.0041      -2.0730      0.2784    
344      -3.9809      5.2541       3.8127       -10.8954     10.7199      8.0035       0.8083    
345      1.0944       -1.3733      -0.8090      16.9607      -4.5750      -4.0079      0.1802    
346      -1.2672      1.6386       2.5670       -0.0095      -1.1598      -1.2168      0.4254    
347      0.8337       0.1703       0.2212       -4.7979      -0.7996      5.0272       0.2908    
348      0.6681       3.0305       -5.7872      6.7904       7.1199       -9.6727      0.5626    
349      5.4164       -3.4125      7.3458       10.3450      -5.4116      17.8897      0.2930    
350      -4.0783      3.0485       3.1955       -19.0995     12.3162      11.2130      0.8636    
351      -2.2340      0.5644       3.0841       -12.2810     -1.5290      -0.4955      0.9129    
352      0.7724       1.1385       -0.7548      -5.6438      -4.0144      -2.5708      0.1409    
353      0.2321       -0.0834      -0.4235      -10.2123     0.4167       -15.6064     0.1808    
354      -1.9420      4.7268       1.8974       -0.6799      2.3185       -12.5514     0.4363    
355      -0.4515      26.1774      31.2115      -1.1376      9.3837       18.2057      0.6788    
356      1.0165       -3.2935      0.2620       1.8140       -0.0226      -4.7342      0.1627    
357      1.2393       -1.5667      -1.9390      -4.5933      -2.8489      -4.9836      0.9866    
358      -4.5014      4.2014       1.2478       -5.2149      4.7353       4.5847       0.4469    
359      0.0834       0.6339       -3.3932      1.6607       -8.5450      -5.3807      0.7984    
360      4.9003       -3.0173      -3.2698      7.6790       -0.6466      -2.7729      0.3189    
361      1.2655       -4.5843      4.5735       1.9489       -6.1734      8.1389       0.7474    
362      -2.6478      -2.4635      -4.1136      -9.6400      -6.0100      -17.4701     0.2731    
363      1.6579       -0.9587      -0.1595      -2.8833      1.0699       4.9715       0.9018    
364      4.7709       4.4118       3.5504       18.1267      16.4304      12.0982      0.8620    
365      11.6361      -10.3638     -1.5871      7.0452       -0.2559      -3.8153      0.4617    
366      -3.2798      2.4530       3.1765       -1.2079      5.1902       15.2021      0.3945    
367      4.5433       -2.3112      2.8696       -3.6597      -10.0545     -2.7836      0.2344    
368      -20.8964     2.2662       -13.3880     -9.2076      1.4558       -7.3970      0.6105    
369      -3.2613      -1.3282      2.4550       0.8154       1.7071       4.1170       0.5744    
370      -0.0894      0.1890       0.5623       4.1810       -4.6704      -9.2198      0.7947    
371      -19.9377     -8.5788      -12.7528     -4.9070      -5.0718      -1.6805      0.9003    
372      2.6635       6.1266       -3.7245      6.4912       15.3609      -7.9261      0.1022    
373      2.4669       2.3247       2.5665       0.6260       -3.1031      4.2590       0.9019    
374      -0.7638      -2.4630      -3.4223      -4.3484      -7.4939      -10.6755     0.8986    
375      0.3460       -1.4535      -1.5320      7.9266       6.4877       -2.8770      0.2997    
376      2.8800       -7.0713      2.3658       4.7353       -14.7171     2.4134       0.9796    
377      -6.3899      3.8531       5.2056       -11.4299     6.7492       13.8164      0.3691    
378      1.5873       -1.7834      0.1106       -3.9505      6.1129       -6.4343      0.4536    
379      4.1677       -4.7719      0.6394       13.0594      -17.3228     -2.9819      0.8584    
380      -2.4038      1.2887       -4.6316      -7.7303      1.6750       -20.7011     0.3435    
381      -0.4732      0.7765       0.8286       -2.9340      -3.6420      12.3133      0.5806    
382      -0.3746      -0.0750      -4.5548      3.7425       -5.4278      -0.3396      0.3131    
383      -0.4573      0.8623       -0.6813      5.5787       -4.0167      1.4977       0.7957    
384      -2.8737      -3.7356      -2.5950      -9.5704      -12.8604     -10.6485     0.8582    
385      3.3587       -2.2971      1.5212       20.2258      -8.6353      2.2753       0.5972    
386      0.3104       -0.3299      -1.0074      -4.5494      -8.3702      8.9535       0.7347    
387      4.4310       0.9463       6.2213       9.3083       -0.5094      12.4397      0.3276    
388      -0.3382      -0.3330      -1.2568      -9.2530      9.5730       -3.2519      0.2426    
389      14.5105      2.4861       14.4642      3.1383       -0.6112      0.5808       0.4397    
390      -2.7823      0.8340       5.3935       -1.2653      -0.0885      9.0658       0.6481    
391      0.9786       -3.3024      6.9297       -0.8887      -4.1183      14.9927      0.5523    
392      -3.0610      2.9575       2.8870       1.3129       5.4154       3.6608       0.7323    
393      2.2080       -2.1374      -5.7309      0.9110       -0.4072      -4.3086      0.6925    
394      -0.9154      -2.6959      -2.1694      -5.2241      -19.0355     -11.8638     0.9065    
395      -4.4915      -1.3902      -4.6134      -10.7129     0.1645       -13.2932     0.6146    
396      3.8188       4.0352       -3.2423      -0.8439      -8.3692      8.6388       0.3456    
397      1.5155       0.5124       -1.4274      2.4776       -10.8183     -3.8561      0.4289    
398      0.1406       -0.3495      -0.3142      -0.6659      0.8248       -1.5074      0.5775    
399      0.4209       -0.2111      -3.0480      -0.7406      1.6046       -6.8603      0.9963    
400      4.7985       -0.7139      -2.3595      -11.9603     0.6827       -5.4241      0.2399    
401      -3.8242      -5.4130      2.1704       -5.7495      -5.5225      2.9864       0.6282    
402      -2.2457      -2.8788      -0.6342      -14.3684     -8.1541      5.9881       0.9846    
403      -1.2619      -1.4493      -2.6397      -2.7645      3.8537       3.9213       0.5301    
404      3.4308       -1.5941      -3.2018      10.8822      5.6666       -13.1962     0.7913    
405      0.1001       -0.0309      -0.0673      -11.0052     0.8490       -3.6328      0.9093    
406      -3.9184      1.9164       -0.1936      -20.6763     7.8759       -3.2422      0.2588    
407      0.5417       1.1106       -0.5808      -0.1781      2.2185       -9.3208      0.3821    
408      -1.2227      -2.2340      -0.5051      10.5621      -6.6494      13.5650      0.8816    
409      -1.6712      2.1512       -1.2887      -10.6994     4.6476       -4.0069      0.3504    
410      0.0707       -0.2378      -0.6181      6.6329       10.6017      -0.0642      0.3080    
411      14.8639      9.8167       3.6476       10.1571      4.3162       -4.4118      0.8018    
412      -16.1315     -0.6125      5.1525       -15.3472     6.7351       9.9881       0.9288    
413      -2.8605      0.9918       1.1196       -1.1130      6.8947       1.4121       0.1179    
414      0.2384       -0.8090      -2.5644      5.5070       -8.1305      5.0891       0.8659    
415      -5.0043      3.9312       4.4166       -8.5933      6.9832       10.4381      0.2852    
416      0.5956       1.2965       -0.3275      -3.6003      -3.9842      4.0445       0.7433    
417      0.4339       5.8677       -6.4566      -2.1046      -1.3322      -10.5028     0.6754    
418      -5.1561      3.7931       -6.5759      -12.7843     9.6502       -17.6527     0.7277    
419      0.6546       2.1501       0.1719       -2.1947      -2.0838      19.9350      0.9483    
420      -0.9452      -1.5202      0.1788       -0.5429      -8.0232      -3.2623      0.8463    
421      -0.1150      -1.4145      0.1422       3.8369       6.8586       1.1892       0.2959    
422      1.6428       -1.8790      2.7413       9.3509       -0.9482      14.1473      0.6335    
423      3.2155       -1.0053      6.0458       5.3739       0.6507       10.4181      0.9579    
424      -0.0886      0.3390       -1.3679      -4.6663      4.3717       -0.1600      0.1323    
425      -4.1497      2.3922       2.7525       -2.4128      1.0693       7.1151       0.2481    
426      1.2895       -0.8825      1.7554       4.6156       -5.1532      -5.8552      0.9077    
427      4.3649       -2.3493      1.4617       3.3862       1.7101       0.4773       0.3165    
428      -1.7378      -1.6625      3.9111       -2.5281      -1.1271      17.0594      0.3131    
429      -3.8078      3.0345       2.7585       -2.2964      1.8463       3.8493       0.8788    
430      0.3615       0.3526       1.1579       -1.1619      6.2229       1.3537       0.9148    
431      -0.0255      -4.4329      -0.5203      0.0616       -7.8786      -10.5420     0.8481    
432      -0.8010      -0.7475      -0.8021      5.8102       3.8205       -0.4098      0.1248    
433      -3.9888      3.8681       2.2385       -4.4957      3.9238       -0.1793      0.2637    
434      1.6651       -2.3644      -0.1431      0.7373       -0.1905      0.9046       0.6393    
435      0.7792       -2.5936      1.3664       6.9627       -9.9866      6.7206       0.5815    
436      2.7205       1.5695       -0.2187      -3.1516      2.3994       -1.2108      0.5340    
437      5.1749       3.7326       25.0190      6.7878       0.7218       12.3438      0.3485    
438      -4.1971      -2.3142      2.9989       -3.3682      -0.0600      2.8904       0.6515    
439      -1.5258      -0.4027      -4.9971      1.1557       4.2235       -7.3698      0.2794    
440      -1.9291      3.4445       -5.5042      0.7000       4.6157       -4.0252      0.3269    
441      3.9308       4.9593       -4.4258      9.8654       15.7355      -12.3829     0.7515    
442      -8.7239      -9.1906      1.4946       -8.1351      -12.4600     -6.2522      0.7664    
443      -5.3480      -0.5893      8.6810       3.8606       0.5056       -0.2007      0.7079    
444      3.2144       2.2030       0.6945       17.3826      11.7057      7.1091       0.6158    
445      5.8297       27.8992      -31.9261     2.5013       14.6495      -14.3351     0.4498    
446      -3.5433      4.1164       -4.2608      6.4699       6.3790       -5.9532      0.8561    
447      -2.8516      -1.2850      -1.7305      0.9830       -5.2583      -18.5432     0.2952    
448      -0.3124      0.1199       -0.0180      8.8602       1.2060       -6.9879      0.3473    
449      -0.4680      -1.4355      -0.4968      0.7619       -5.9421      -9.9095      0.1217    
450      10.0204      -13.5206     23.9347      -0.8174      -11.8801     13.3808      0.5249    
451      -2.1819      1.4881       -3.2934      2.1493       -1.1043      -0.4266      0.5753    
452      6.7029       12.4615      8.8353       0.0895       -1.0055      -0.6805      0.4468    
453      5.1669       4.0759       1.0887       10.0336      6.2757       -0.8156      0.1668    
454      0.0232       -0.0252      -1.0833      7.3912       -4.3454      -1.5512      0.2067    
455      3.9441       -4.1370      7.1375       6.1392       -7.2437      17.5288      0.2642    
456      4.9592       -3.0715      2.3366       14.3619      -5.4793      1.6743       0.4831    
457      -0.4659      5.4534       -9.5241      1.7881       6.2621       -0.9181      0.6742    
